State ID,State,Quarter ID,Quarter,Monthly Wage,Workforce
16,Michoacán de Ocampo,20123,2012-Q3,4036.249001152019,1854136
16,Michoacán de Ocampo,20124,2012-Q4,4048.8673728888552,1808024
16,Michoacán de Ocampo,20131,2013-Q1,4322.626320111424,1819354
16,Michoacán de Ocampo,20132,2013-Q2,4133.3066575706025,1844021
16,Michoacán de Ocampo,20133,2013-Q3,3971.4756722122825,1812002
16,Michoacán de Ocampo,20134,2013-Q4,3983.5417928327074,1852387
16,Michoacán de Ocampo,20141,2014-Q1,4266.0850466042275,1820543
16,Michoacán de Ocampo,20142,2014-Q2,4078.8164681293915,1855487
16,Michoacán de Ocampo,20143,2014-Q3,4179.016266256105,1822546
16,Michoacán de Ocampo,20144,2014-Q4,4176.386241447511,1866708
16,Michoacán de Ocampo,20151,2015-Q1,4210.447012229185,1895711
16,Michoacán de Ocampo,20152,2015-Q2,4139.192487528255,1923548
16,Michoacán de Ocampo,20153,2015-Q3,4234.604911051391,1900367
16,Michoacán de Ocampo,20154,2015-Q4,4206.649424880869,1894564
16,Michoacán de Ocampo,20161,2016-Q1,4293.123425545322,1931383
16,Michoacán de Ocampo,20162,2016-Q2,4316.804712923154,1959336
16,Michoacán de Ocampo,20163,2016-Q3,4239.197966332017,1963349
16,Michoacán de Ocampo,20164,2016-Q4,4241.27068748823,1954128
16,Michoacán de Ocampo,20171,2017-Q1,4725.106091534891,1921322
16,Michoacán de Ocampo,20172,2017-Q2,4515.623650514427,1927679
16,Michoacán de Ocampo,20173,2017-Q3,4495.449633714293,1936603
16,Michoacán de Ocampo,20174,2017-Q4,4635.3808524394135,1953523
16,Michoacán de Ocampo,20181,2018-Q1,4818.377313757246,1976493
16,Michoacán de Ocampo,20182,2018-Q2,4902.4041364228,2003712
16,Michoacán de Ocampo,20183,2018-Q3,4926.096537446266,1991507
16,Michoacán de Ocampo,20184,2018-Q4,5000.891030267617,1964674
16,Michoacán de Ocampo,20191,2019-Q1,5497.909969673902,2034881
16,Michoacán de Ocampo,20192,2019-Q2,4964.293573183637,2040217
16,Michoacán de Ocampo,20193,2019-Q3,5280.519272006505,2034194
16,Michoacán de Ocampo,20194,2019-Q4,5274.650516017179,2036657
16,Michoacán de Ocampo,20201,2020-Q1,5606.0123488681775,2074927
16,Michoacán de Ocampo,20203,2020-Q3,5666.408427390934,1881294
16,Michoacán de Ocampo,20204,2020-Q4,5652.869833480126,1893828
16,Michoacán de Ocampo,20211,2021-Q1,6193.7146825832715,1939107
16,Michoacán de Ocampo,20212,2021-Q2,6026.459299443768,2001324
16,Michoacán de Ocampo,20213,2021-Q3,6139.422392922906,2125618
16,Michoacán de Ocampo,20214,2021-Q4,6133.840896892511,2110933
16,Michoacán de Ocampo,20221,2022-Q1,6351.375339882759,2168027
16,Michoacán de Ocampo,20222,2022-Q2,6654.482166646647,2197848
16,Michoacán de Ocampo,20223,2022-Q3,6307.095930573313,2209525
16,Michoacán de Ocampo,20224,2022-Q4,6708.772057628465,2208839
16,Michoacán de Ocampo,20231,2023-Q1,6763.226115341955,2152972
16,Michoacán de Ocampo,20232,2023-Q2,6781.23746348672,2176263
16,Michoacán de Ocampo,20233,2023-Q3,6534.862931816216,2230897
16,Michoacán de Ocampo,20234,2023-Q4,6823.463353457867,2225476
16,Michoacán de Ocampo,20241,2024-Q1,7095.100859084555,2267530
16,Michoacán de Ocampo,20242,2024-Q2,7086.602761906625,2248664
16,Michoacán de Ocampo,20243,2024-Q3,7011.351424058285,2191694
16,Michoacán de Ocampo,20244,2024-Q4,6912.439987833042,2219125
16,Michoacán de Ocampo,20251,2025-Q1,6377.418030729512,2231080
17,Morelos,20101,2010-Q1,2295.9966369411977,758833
17,Morelos,20102,2010-Q2,2417.9431412817416,766426
17,Morelos,20103,2010-Q3,2235.446919553434,764321
17,Morelos,20104,2010-Q4,2508.8377240750788,753821
17,Morelos,20111,2011-Q1,2331.8077892907845,755088
17,Morelos,20112,2011-Q2,2446.0041966710883,759888
17,Morelos,20113,2011-Q3,2398.167077621067,770564
17,Morelos,20114,2011-Q4,2324.822709048263,778923
17,Morelos,20121,2012-Q1,2579.7903781048244,771823
17,Morelos,20122,2012-Q2,2559.3828449233974,781891
17,Morelos,20123,2012-Q3,2390.0214947187596,778889
17,Morelos,20124,2012-Q4,2484.9746288767387,770364
17,Morelos,20131,2013-Q1,2389.894981589948,770503
17,Morelos,20132,2013-Q2,2352.536551547249,787559
17,Morelos,20133,2013-Q3,2246.8691211560044,778682
17,Morelos,20134,2013-Q4,2291.941458608176,790603
17,Morelos,20141,2014-Q1,2195.382051361602,773574
17,Morelos,20142,2014-Q2,2032.8932787430642,784511
17,Morelos,20143,2014-Q3,2187.8144673511338,780364
17,Morelos,20144,2014-Q4,2247.757551744379,783660
17,Morelos,20151,2015-Q1,2312.68362181478,795314
17,Morelos,20152,2015-Q2,2258.7123149364397,786419
17,Morelos,20153,2015-Q3,2159.4018368421393,769255
17,Morelos,20154,2015-Q4,2176.6068801857614,763991
17,Morelos,20161,2016-Q1,2346.09305901544,790810
17,Morelos,20162,2016-Q2,2359.8630932663345,784892
17,Morelos,20163,2016-Q3,2299.8097316340227,812957
17,Morelos,20164,2016-Q4,2205.154003429709,800651
17,Morelos,20171,2017-Q1,2367.075041217022,819443
17,Morelos,20172,2017-Q2,2354.100059281685,804633
17,Morelos,20173,2017-Q3,2345.7974173961143,806318
17,Morelos,20174,2017-Q4,2315.721833164058,826069
17,Morelos,20181,2018-Q1,2180.2938038921043,846483
17,Morelos,20182,2018-Q2,2244.5972210820128,828308
17,Morelos,20183,2018-Q3,2167.13006676061,833126
17,Morelos,20184,2018-Q4,2217.8341366890695,820724
17,Morelos,20191,2019-Q1,2062.3161657735895,853043
17,Morelos,20192,2019-Q2,2224.6441260903766,830103
17,Morelos,20193,2019-Q3,2291.9086669010862,850327
17,Morelos,20194,2019-Q4,2233.6789147547656,849983
17,Morelos,20201,2020-Q1,2471.315401364627,873059
17,Morelos,20203,2020-Q3,2149.723930899538,829459
17,Morelos,20204,2020-Q4,2469.7864076651517,858013
17,Morelos,20211,2021-Q1,2793.057306142689,806650
17,Morelos,20212,2021-Q2,2459.061030993642,833429
17,Morelos,20213,2021-Q3,2551.3082894030786,836743
17,Morelos,20214,2021-Q4,2397.0505743139906,830382
17,Morelos,20221,2022-Q1,2664.2396410969654,833317
17,Morelos,20222,2022-Q2,2708.3047183575572,823846
17,Morelos,20223,2022-Q3,2669.0838726088846,849133
17,Morelos,20224,2022-Q4,2809.477384220293,859002
17,Morelos,20231,2023-Q1,3040.27582423342,877664
17,Morelos,20232,2023-Q2,2917.165439968758,870630
17,Morelos,20233,2023-Q3,2535.551320252597,863509
17,Morelos,20234,2023-Q4,2544.7480662191915,893457
17,Morelos,20241,2024-Q1,2768.0477491611937,887869
17,Morelos,20242,2024-Q2,2630.840026982269,873166
17,Morelos,20243,2024-Q3,2738.6942979917526,888038
17,Morelos,20244,2024-Q4,2971.11225952234,860319
17,Morelos,20251,2025-Q1,2429.9180543537464,879461
18,Nayarit,20101,2010-Q1,3998.121293521416,482837
18,Nayarit,20102,2010-Q2,4103.597654766232,489674
18,Nayarit,20103,2010-Q3,4013.1253802057163,487565
18,Nayarit,20104,2010-Q4,3925.5420406244807,493594
18,Nayarit,20111,2011-Q1,4058.7660211558705,495938
18,Nayarit,20112,2011-Q2,4031.0629403603207,479295
18,Nayarit,20113,2011-Q3,4097.042398693718,468505
18,Nayarit,20114,2011-Q4,4123.495329626164,485186
18,Nayarit,20121,2012-Q1,4249.8707508930465,490456
18,Nayarit,20122,2012-Q2,4174.928859704224,498283
18,Nayarit,20123,2012-Q3,4157.300455008381,501749
18,Nayarit,20124,2012-Q4,4196.283686671541,507493
18,Nayarit,20131,2013-Q1,4462.315173716444,524130
18,Nayarit,20132,2013-Q2,4411.401180848598,513529
18,Nayarit,20133,2013-Q3,4318.360218763377,511603
18,Nayarit,20134,2013-Q4,4439.79918583451,525446
18,Nayarit,20141,2014-Q1,4504.677279565305,534444
18,Nayarit,20142,2014-Q2,4431.949909863259,517547
18,Nayarit,20143,2014-Q3,4481.978375601506,519737
18,Nayarit,20144,2014-Q4,4417.561463891837,530531
18,Nayarit,20151,2015-Q1,4446.582787288029,547421
18,Nayarit,20152,2015-Q2,4582.730063611888,539679
18,Nayarit,20153,2015-Q3,4484.782144577225,531536
18,Nayarit,20154,2015-Q4,4448.704155233592,559415
18,Nayarit,20161,2016-Q1,4825.202829845446,549712
18,Nayarit,20162,2016-Q2,4708.883565658732,559560
18,Nayarit,20163,2016-Q3,4864.418483171397,556701
18,Nayarit,20164,2016-Q4,4804.189828866985,569966
18,Nayarit,20171,2017-Q1,5074.775320139697,573812
18,Nayarit,20172,2017-Q2,5076.48238053264,568377
18,Nayarit,20173,2017-Q3,4947.651934517861,575363
18,Nayarit,20174,2017-Q4,5291.131366359443,592077
18,Nayarit,20181,2018-Q1,5377.871380223146,599519
18,Nayarit,20182,2018-Q2,5483.06062045486,591566
18,Nayarit,20183,2018-Q3,5329.18102542551,599634
18,Nayarit,20184,2018-Q4,5251.130379230983,598738
18,Nayarit,20191,2019-Q1,5453.861678451793,608394
18,Nayarit,20192,2019-Q2,5406.059187354039,601615
18,Nayarit,20193,2019-Q3,5275.017012631041,603434
18,Nayarit,20194,2019-Q4,5374.95289021231,601807
18,Nayarit,20201,2020-Q1,5945.386432147801,618344
18,Nayarit,20203,2020-Q3,6091.3910808266855,639566
18,Nayarit,20204,2020-Q4,6254.879530910343,655994
18,Nayarit,20211,2021-Q1,6731.794850370015,634298
18,Nayarit,20212,2021-Q2,6268.854752315252,609545
18,Nayarit,20213,2021-Q3,6312.338160771793,580363
18,Nayarit,20214,2021-Q4,6625.914055383724,593929
18,Nayarit,20221,2022-Q1,6974.627679794305,595055
18,Nayarit,20222,2022-Q2,6947.656091198085,603346
18,Nayarit,20223,2022-Q3,6988.495303909906,604439
18,Nayarit,20224,2022-Q4,7120.593249140885,607893
18,Nayarit,20231,2023-Q1,7291.1182095061995,610044
18,Nayarit,20232,2023-Q2,7401.183200946425,615368
18,Nayarit,20233,2023-Q3,7427.90946975256,620069
18,Nayarit,20234,2023-Q4,7937.905639183612,639206
18,Nayarit,20241,2024-Q1,8651.284557701034,641297
18,Nayarit,20242,2024-Q2,8604.329014749674,632692
18,Nayarit,20243,2024-Q3,8887.87403258738,619565
18,Nayarit,20244,2024-Q4,8668.820923195777,621320
18,Nayarit,20251,2025-Q1,9086.803904753418,628516
19,Nuevo León,20101,2010-Q1,4778.525226201985,2042975
19,Nuevo León,20102,2010-Q2,4851.579565253384,2077716
19,Nuevo León,20103,2010-Q3,4630.403349424315,2058503
19,Nuevo León,20104,2010-Q4,4513.957122301062,2099483
19,Nuevo León,20111,2011-Q1,4445.056915711025,2060222
19,Nuevo León,20112,2011-Q2,4312.308959428065,2066527
19,Nuevo León,20113,2011-Q3,4186.994733654808,2082279
19,Nuevo León,20114,2011-Q4,4287.7502071326535,2139933
19,Nuevo León,20121,2012-Q1,4179.710862394124,2109314
19,Nuevo León,20122,2012-Q2,4103.2138568871305,2166374
19,Nuevo León,20123,2012-Q3,4269.550576237883,2153798
19,Nuevo León,20124,2012-Q4,4108.0620662117135,2183813
19,Nuevo León,20131,2013-Q1,4343.567854896436,2087447
19,Nuevo León,20132,2013-Q2,4349.0505446429515,2183357
19,Nuevo León,20133,2013-Q3,4121.560255235662,2161140
19,Nuevo León,20134,2013-Q4,4061.956611494757,2189520
19,Nuevo León,20141,2014-Q1,4090.6002919787534,2093303
19,Nuevo León,20142,2014-Q2,3790.154175967172,2167893
19,Nuevo León,20143,2014-Q3,4180.493235533523,2176964
19,Nuevo León,20144,2014-Q4,4026.120527242111,2206804
19,Nuevo León,20151,2015-Q1,4101.3867353804035,2189373
19,Nuevo León,20152,2015-Q2,4167.454616915945,2212256
19,Nuevo León,20153,2015-Q3,4378.67459800825,2222869
19,Nuevo León,20154,2015-Q4,4392.396223969489,2275935
19,Nuevo León,20161,2016-Q1,4429.116695657592,2215061
19,Nuevo León,20162,2016-Q2,4696.13131511113,2290795
19,Nuevo León,20163,2016-Q3,4448.532250704384,2325081
19,Nuevo León,20164,2016-Q4,4797.27239582122,2364805
19,Nuevo León,20171,2017-Q1,4794.57994651579,2326668
19,Nuevo León,20172,2017-Q2,4548.142601370762,2339136
19,Nuevo León,20173,2017-Q3,4683.33898812995,2349274
19,Nuevo León,20174,2017-Q4,4595.879850837188,2388531
19,Nuevo León,20181,2018-Q1,4649.40025290993,2353407
19,Nuevo León,20182,2018-Q2,4709.399903336569,2439392
19,Nuevo León,20183,2018-Q3,5126.252935136046,2409258
19,Nuevo León,20184,2018-Q4,4762.246846678617,2420543
19,Nuevo León,20191,2019-Q1,5127.983444242507,2418796
19,Nuevo León,20192,2019-Q2,6367.242813163604,2435564
19,Nuevo León,20193,2019-Q3,7309.093335433047,2451127
19,Nuevo León,20194,2019-Q4,7466.657331546944,2510091
19,Nuevo León,20201,2020-Q1,7966.554805859535,2514056
19,Nuevo León,20203,2020-Q3,7551.953562169579,2408855
19,Nuevo León,20204,2020-Q4,7851.116529247836,2464849
19,Nuevo León,20211,2021-Q1,8202.700042083332,2649505
19,Nuevo León,20212,2021-Q2,7776.620187161958,2766481
19,Nuevo León,20213,2021-Q3,8454.566206538639,2734239
19,Nuevo León,20214,2021-Q4,8237.941354801173,2784320
19,Nuevo León,20221,2022-Q1,8364.44169773989,2736815
19,Nuevo León,20222,2022-Q2,7994.60402969049,2783787
19,Nuevo León,20223,2022-Q3,8107.636533520122,2772484
19,Nuevo León,20224,2022-Q4,8130.31641498797,2815031
19,Nuevo León,20231,2023-Q1,8858.462436848582,2810507
19,Nuevo León,20232,2023-Q2,8984.130119380758,2798776
19,Nuevo León,20233,2023-Q3,9220.800579364695,2866243
19,Nuevo León,20234,2023-Q4,9247.078806659438,2885949
19,Nuevo León,20241,2024-Q1,9441.38693512403,2899132
19,Nuevo León,20242,2024-Q2,9357.996344644851,2934325
19,Nuevo León,20243,2024-Q3,9824.223597746684,2899904
19,Nuevo León,20244,2024-Q4,9465.995776653952,2945295
19,Nuevo León,20251,2025-Q1,9330.289520053022,2845606
20,Oaxaca,20101,2010-Q1,2303.400710134858,1538581
20,Oaxaca,20102,2010-Q2,2314.5502547238607,1582498
20,Oaxaca,20103,2010-Q3,2229.343047586343,1560868
20,Oaxaca,20104,2010-Q4,2378.982742866463,1557327
20,Oaxaca,20111,2011-Q1,2397.975037461576,1519557
20,Oaxaca,20112,2011-Q2,2364.633406443902,1572960
20,Oaxaca,20113,2011-Q3,2343.575853631065,1615862
20,Oaxaca,20114,2011-Q4,2433.890105198204,1646511
20,Oaxaca,20121,2012-Q1,2575.2858183428643,1576057
20,Oaxaca,20122,2012-Q2,2589.1206573272066,1617581
20,Oaxaca,20123,2012-Q3,2526.1282166698365,1677317
20,Oaxaca,20124,2012-Q4,2483.4242265238463,1629462
20,Oaxaca,20131,2013-Q1,2564.599371556705,1563546
20,Oaxaca,20132,2013-Q2,2513.5472801397336,1549234
20,Oaxaca,20133,2013-Q3,2519.529215397309,1609528
20,Oaxaca,20134,2013-Q4,2308.047726204792,1583344
20,Oaxaca,20141,2014-Q1,2487.236676613114,1617663
20,Oaxaca,20142,2014-Q2,2335.3101786540637,1603434
20,Oaxaca,20143,2014-Q3,2349.859157921492,1628803
20,Oaxaca,20144,2014-Q4,2392.764690093978,1620701
20,Oaxaca,20151,2015-Q1,2458.855127149768,1579240
20,Oaxaca,20152,2015-Q2,2497.890704978915,1605892
20,Oaxaca,20153,2015-Q3,2454.1464545525755,1634152
20,Oaxaca,20154,2015-Q4,2582.1321626556337,1665531
20,Oaxaca,20161,2016-Q1,2489.8480541421677,1617076
20,Oaxaca,20162,2016-Q2,2488.788851929106,1692831
20,Oaxaca,20163,2016-Q3,2370.025389929661,1690946
20,Oaxaca,20164,2016-Q4,2568.9105296393473,1686525
20,Oaxaca,20171,2017-Q1,2624.784986647895,1596752
20,Oaxaca,20172,2017-Q2,2522.6177576989903,1662783
20,Oaxaca,20173,2017-Q3,2435.8133074209845,1673848
20,Oaxaca,20174,2017-Q4,2482.8358668778956,1666440
20,Oaxaca,20181,2018-Q1,2610.0403812677096,1652697
20,Oaxaca,20182,2018-Q2,2596.6011351093857,1715077
20,Oaxaca,20183,2018-Q3,2540.0245668300763,1732865
20,Oaxaca,20184,2018-Q4,2613.531770621024,1731946
20,Oaxaca,20191,2019-Q1,2902.973151514733,1739316
20,Oaxaca,20192,2019-Q2,2838.685148261716,1807041
20,Oaxaca,20193,2019-Q3,2747.3911633931352,1815878
20,Oaxaca,20194,2019-Q4,2781.029949544471,1846973
20,Oaxaca,20201,2020-Q1,3222.605354080229,1766690
20,Oaxaca,20203,2020-Q3,3277.3854752663538,1733691
20,Oaxaca,20204,2020-Q4,3161.2021925286126,1848733
20,Oaxaca,20211,2021-Q1,3354.0770102285464,1823524
20,Oaxaca,20212,2021-Q2,3074.5727726231653,1814556
20,Oaxaca,20213,2021-Q3,3201.9147624152665,1752701
20,Oaxaca,20214,2021-Q4,2998.6605056639974,1826272
20,Oaxaca,20221,2022-Q1,3278.3800867798714,1854808
20,Oaxaca,20222,2022-Q2,3375.4616848752435,1880341
20,Oaxaca,20223,2022-Q3,3333.6791592733416,1893600
20,Oaxaca,20224,2022-Q4,3487.2780903636294,1906143
20,Oaxaca,20231,2023-Q1,3743.5242558265136,1890453
20,Oaxaca,20232,2023-Q2,3750.950564316167,1814054
20,Oaxaca,20233,2023-Q3,3770.9968566939606,1943177
20,Oaxaca,20234,2023-Q4,3847.3127798586793,1893143
20,Oaxaca,20241,2024-Q1,3891.345937949259,1844007
20,Oaxaca,20242,2024-Q2,4222.1971093321545,1863514
20,Oaxaca,20243,2024-Q3,3799.2591020765863,1921567
20,Oaxaca,20244,2024-Q4,4330.967820665373,1759794
20,Oaxaca,20251,2025-Q1,4218.073741924657,1799614
21,Puebla,20101,2010-Q1,2632.956940639975,2265245
21,Puebla,20102,2010-Q2,2640.2969982768013,2335192
21,Puebla,20103,2010-Q3,2637.6002770138625,2394826
21,Puebla,20104,2010-Q4,2646.0805292284476,2332830
21,Puebla,20111,2011-Q1,2859.123292357235,2274334
21,Puebla,20112,2011-Q2,2746.7044909979763,2351749
21,Puebla,20113,2011-Q3,2609.089763607805,2356846
21,Puebla,20114,2011-Q4,2583.600332629079,2497677
21,Puebla,20121,2012-Q1,2986.696996504357,2422444
21,Puebla,20122,2012-Q2,2785.200414125864,2483303
21,Puebla,20123,2012-Q3,2880.502157860289,2490430
21,Puebla,20124,2012-Q4,3014.0162137159436,2494863
21,Puebla,20131,2013-Q1,3010.7846084003704,2478105
21,Puebla,20132,2013-Q2,2773.3465281301355,2508893
21,Puebla,20133,2013-Q3,2766.9383342282795,2560675
21,Puebla,20134,2013-Q4,2725.9682794251307,2551467
21,Puebla,20141,2014-Q1,2852.628107121202,2521667
21,Puebla,20142,2014-Q2,2794.8704177498976,2520623
21,Puebla,20143,2014-Q3,2863.895505644349,2513753
21,Puebla,20144,2014-Q4,2881.3472132771567,2541749
21,Puebla,20151,2015-Q1,2884.1597502919426,2513335
21,Puebla,20152,2015-Q2,2836.036023925789,2565767
21,Puebla,20153,2015-Q3,2798.7462095408514,2552791
21,Puebla,20154,2015-Q4,2820.4098219245843,2628100
21,Puebla,20161,2016-Q1,2922.183784707463,2569044
21,Puebla,20162,2016-Q2,2829.4370896148653,2619186
21,Puebla,20163,2016-Q3,2956.033529693219,2702351
21,Puebla,20164,2016-Q4,2774.3732141744185,2711561
21,Puebla,20171,2017-Q1,2927.6490490943,2712046
21,Puebla,20172,2017-Q2,2929.043815116128,2754118
21,Puebla,20173,2017-Q3,2870.0466622417916,2690848
21,Puebla,20174,2017-Q4,2780.0683949287113,2780674
21,Puebla,20181,2018-Q1,2992.4838942742995,2722479
21,Puebla,20182,2018-Q2,2994.8157837262966,2738086
21,Puebla,20183,2018-Q3,2900.756543074357,2762119
21,Puebla,20184,2018-Q4,2994.7972501070017,2777999
21,Puebla,20191,2019-Q1,3124.3654017073113,2812844
21,Puebla,20192,2019-Q2,2982.235031665943,2805222
21,Puebla,20193,2019-Q3,3087.5493270679835,2905717
21,Puebla,20194,2019-Q4,3346.1695748988345,2878209
21,Puebla,20201,2020-Q1,3303.9809096043055,2847348
21,Puebla,20203,2020-Q3,3103.513797970508,2633467
21,Puebla,20204,2020-Q4,3294.1797268450778,2722704
21,Puebla,20211,2021-Q1,3681.046226183473,2777798
21,Puebla,20212,2021-Q2,3516.652443364052,2904295
21,Puebla,20213,2021-Q3,3543.5603286788596,2873078
21,Puebla,20214,2021-Q4,3396.6279496711504,2927784
21,Puebla,20221,2022-Q1,3683.3136523796393,2930024
21,Puebla,20222,2022-Q2,3841.976489512714,2998917
21,Puebla,20223,2022-Q3,3660.2821557312013,2913944
21,Puebla,20224,2022-Q4,3825.105948733164,2932305
21,Puebla,20231,2023-Q1,3816.7040058637626,3011036
21,Puebla,20232,2023-Q2,3904.082443245001,3001762
21,Puebla,20233,2023-Q3,4437.243793626508,3045740
21,Puebla,20234,2023-Q4,4756.306229077603,2954370
21,Puebla,20241,2024-Q1,4871.869431486133,2965064
21,Puebla,20242,2024-Q2,4949.411078105513,2983669
21,Puebla,20243,2024-Q3,4732.459083182951,3090453
21,Puebla,20244,2024-Q4,4859.781781406401,3021287
21,Puebla,20251,2025-Q1,4745.702182960804,3014438
22,Querétaro,20101,2010-Q1,3432.5249744889757,684018
22,Querétaro,20102,2010-Q2,3398.480774092781,711956
22,Querétaro,20103,2010-Q3,3283.7899404901336,717192
22,Querétaro,20104,2010-Q4,3349.7730387113843,680420
22,Querétaro,20111,2011-Q1,3180.0537478338615,724792
22,Querétaro,20112,2011-Q2,3370.508373777547,725897
22,Querétaro,20113,2011-Q3,3136.22730585051,730056
22,Querétaro,20114,2011-Q4,3314.825296497666,733311
22,Querétaro,20121,2012-Q1,3394.2024881403827,746019
22,Querétaro,20122,2012-Q2,3582.876646623666,736583
22,Querétaro,20123,2012-Q3,3263.491682207243,755549
22,Querétaro,20124,2012-Q4,3366.3629043721808,710515
22,Querétaro,20131,2013-Q1,3593.5980569604135,730402
22,Querétaro,20132,2013-Q2,3597.5121124954635,708153
22,Querétaro,20133,2013-Q3,3375.008992308659,716390
22,Querétaro,20134,2013-Q4,3543.2292882269335,715523
22,Querétaro,20141,2014-Q1,3597.5213811439467,718390
22,Querétaro,20142,2014-Q2,3428.8328695764935,724877
22,Querétaro,20143,2014-Q3,3273.2042369432447,719953
22,Querétaro,20144,2014-Q4,3427.22343478791,729949
22,Querétaro,20151,2015-Q1,3589.228032557155,769969
22,Querétaro,20152,2015-Q2,3850.4316746876843,734113
22,Querétaro,20153,2015-Q3,3533.264591907197,757389
22,Querétaro,20154,2015-Q4,3193.1977877510876,803255
22,Querétaro,20161,2016-Q1,3742.2060494488014,782749
22,Querétaro,20162,2016-Q2,3718.9333105215474,771531
22,Querétaro,20163,2016-Q3,3452.1253933572084,773470
22,Querétaro,20164,2016-Q4,3235.940703039627,769601
22,Querétaro,20171,2017-Q1,3479.1571675345517,798301
22,Querétaro,20172,2017-Q2,3392.285484085451,767034
22,Querétaro,20173,2017-Q3,3465.6388605471207,790941
22,Querétaro,20174,2017-Q4,3460.054574226883,798747
22,Querétaro,20181,2018-Q1,3591.0781291419858,852550
22,Querétaro,20182,2018-Q2,3367.9764676635527,828647
22,Querétaro,20183,2018-Q3,3165.8407617348144,831628
22,Querétaro,20184,2018-Q4,3287.643903262567,829255
22,Querétaro,20191,2019-Q1,3871.3332112809476,846631
22,Querétaro,20192,2019-Q2,3589.407205855905,817363
22,Querétaro,20193,2019-Q3,3508.41479070521,827087
22,Querétaro,20194,2019-Q4,3723.6919074187904,845960
22,Querétaro,20201,2020-Q1,4005.047683362688,893666
22,Querétaro,20203,2020-Q3,3482.925066903443,806386
22,Querétaro,20204,2020-Q4,3695.9704466521193,883081
22,Querétaro,20211,2021-Q1,4254.020718703792,960340
22,Querétaro,20212,2021-Q2,4534.892756144216,992234
22,Querétaro,20213,2021-Q3,4257.896957038368,1028406
22,Querétaro,20214,2021-Q4,4107.227587228032,999564
22,Querétaro,20221,2022-Q1,4165.3772356810505,1015071
22,Querétaro,20222,2022-Q2,4204.660909446043,985545
22,Querétaro,20223,2022-Q3,3572.361510152977,1025512
22,Querétaro,20224,2022-Q4,3360.759940120208,1070812
22,Querétaro,20231,2023-Q1,3639.4051392728256,1103697
22,Querétaro,20232,2023-Q2,3905.95099977868,1106995
22,Querétaro,20233,2023-Q3,3474.940317143757,1149258
22,Querétaro,20234,2023-Q4,3819.983635895399,1145495
22,Querétaro,20241,2024-Q1,4108.915811293707,1149596
22,Querétaro,20242,2024-Q2,3826.2209203790812,1156480
22,Querétaro,20243,2024-Q3,4182.805979496901,1191137
22,Querétaro,20244,2024-Q4,3805.6970220673943,1213963
22,Querétaro,20251,2025-Q1,3986.403417460556,1192757
23,Quintana Roo,20101,2010-Q1,4937.765323587403,630417
23,Quintana Roo,20102,2010-Q2,4933.52519124847,653600
23,Quintana Roo,20103,2010-Q3,4699.249193072733,645969
23,Quintana Roo,20104,2010-Q4,4645.680227719603,656070
23,Quintana Roo,20111,2011-Q1,4902.819623375848,653649
23,Quintana Roo,20112,2011-Q2,4789.498953500853,670808
23,Quintana Roo,20113,2011-Q3,4635.281697092264,664572
23,Quintana Roo,20114,2011-Q4,4783.343847724243,677928
23,Quintana Roo,20121,2012-Q1,5051.589920120677,693421
23,Quintana Roo,20122,2012-Q2,4782.459541829996,700526
23,Quintana Roo,20123,2012-Q3,4813.274366317452,688594
23,Quintana Roo,20124,2012-Q4,4775.471164605461,682772
23,Quintana Roo,20131,2013-Q1,5091.3630600328515,689156
23,Quintana Roo,20132,2013-Q2,4867.967598440955,704534
23,Quintana Roo,20133,2013-Q3,5103.128022707529,710249
23,Quintana Roo,20134,2013-Q4,4592.805542484779,701310
23,Quintana Roo,20141,2014-Q1,4741.547707136528,689509
23,Quintana Roo,20142,2014-Q2,4489.743300922979,705433
23,Quintana Roo,20143,2014-Q3,4487.506897205886,701081
23,Quintana Roo,20144,2014-Q4,4358.791043479844,713871
23,Quintana Roo,20151,2015-Q1,4687.309567608361,720828
23,Quintana Roo,20152,2015-Q2,5037.433637200536,734312
23,Quintana Roo,20153,2015-Q3,4939.1750517147,736251
23,Quintana Roo,20154,2015-Q4,4754.813052228355,761234
23,Quintana Roo,20161,2016-Q1,5185.860667002371,762576
23,Quintana Roo,20162,2016-Q2,5162.628662490893,776862
23,Quintana Roo,20163,2016-Q3,5122.512430664988,795774
23,Quintana Roo,20164,2016-Q4,5258.574959119534,776043
23,Quintana Roo,20171,2017-Q1,5291.653654663069,774490
23,Quintana Roo,20172,2017-Q2,5158.010898885104,787787
23,Quintana Roo,20173,2017-Q3,5313.445246769372,795743
23,Quintana Roo,20174,2017-Q4,5376.539832924426,795209
23,Quintana Roo,20181,2018-Q1,5324.7676081861155,797399
23,Quintana Roo,20182,2018-Q2,5504.243065302392,825054
23,Quintana Roo,20183,2018-Q3,5740.653787920203,841438
23,Quintana Roo,20184,2018-Q4,5704.876363378484,846060
23,Quintana Roo,20191,2019-Q1,5878.267950288572,864429
23,Quintana Roo,20192,2019-Q2,5748.338946062747,861019
23,Quintana Roo,20193,2019-Q3,5950.828569642305,831743
23,Quintana Roo,20194,2019-Q4,5918.728078383948,851705
23,Quintana Roo,20201,2020-Q1,5900.367950598551,851473
23,Quintana Roo,20203,2020-Q3,5162.135719027811,709451
23,Quintana Roo,20204,2020-Q4,5571.024568650397,774198
23,Quintana Roo,20211,2021-Q1,5490.401662118817,843622
